NCESSCH,URL,SHARED_URL,NAME1516,ADDRESS1516
260104908554,http://www.swdcs.org/,0,Southwest Detroit Community School," 4001 29th St , Detroit MI 48210.0 "
80336001839,http://www.swecollege.org/,0,SOUTHWEST EARLY COLLEGE," 3001 SOUTH FEDERAL BOULEVARD , DENVER CO 80236.0 "
390023404790,http://www.swl.k12.oh.us/swldigitalacademy_home.aspx,,SOUTHWEST LICKING DIGITAL ACAD,"927-A South St , Pataskala OH 43062.0"
220018902349,http://www.swlouisianacharter.org/,0,Southwest Louisiana Charter Academy," 1700 East McNeese Street , Lake Charles LA 70607.0 "
480006310419,http://www.swprep.org/,1,NEW DIRECTIONS," 1258 AUSTIN HWY BLDG 2 , SAN ANTONIO TX 78209.0 "
480006313468,http://www.swprep.org/,1,SEGUIN EL," 2400 WALNUT , SEGUIN TX 78155.0 "
480006313011,http://www.swprep.org/,1,SOUTHWEST PREP NORTHWEST EL," 4151 CULEBRA RD , SAN ANTONIO TX 78228.0 "
480006307795,http://www.swprep.org/,1,SOUTHWEST PREPARATORY SCHOOL," 1258 AUSTIN HWY , SAN ANTONIO TX 78209.0 "
480006309118,http://www.swprep.org/,1,SOUTHWEST PREPARATORY SCHOOL-NORTHWEST," 6535 CULEBRA RD , SAN ANTONIO TX 78238.0 "
480006308433,http://www.swprep.org/,1,SOUTHWEST PREPARATORY SOUTHEAST CAMPUS," 735 S WW WHITE RD , SAN ANTONIO TX 78220.0 "
480012512514,http://www.swschools.org/,0,SOUTHWEST SCHOOLS MANGUM EL CAMPUS," 4515 MANGUM RD , HOUSTON TX 77092.0 "
480012508252,http://www.swschools.org/schools/phoenix/,0,PHOENIX SCHOOL AT SOUTHWEST SCHOOLS," 9920 W SAM HOUSTON PKWY S , HOUSTON TX 77099.0 "
60002712433,http://www.sycamoreacademycharter.org/,0,Sycamore Academy of Science and Cultural Arts," 23151 Palomar St. , Wildomar CA 92595.0 "
62271003385,http://www.sylmarhs.org/,0,Sylmar Charter High," 13050 Borden Ave. , Sylmar CA 91342.0 "
490004401494,http://www.syracuseartsacademy.org/,0,SYRACUSE ARTS ACADEMY - NORTH," 357 S. 1550 W. , SYRACUSE UT 84075.0 "
160016601066,http://www.syringamountainschool.org/,0,SYRINGA MOUNTAIN CHARTER SCHOOL," 4021 GLENBROOK DRIVE , HAILEY ID 83333.0 "
60933010398,http://www.syvcs.org/,0,Santa Ynez Valley Charter," 3525 Pine St. , Santa Ynez CA 93460.0 "
550702002691,http://www.tagosleadershipacademy.org/,0,TAGOS Leadership Acad," 1350 N Parker Dr , Janesville WI 53545.0 "
440001800478,http://www.tapaprovidence.org/,0,Trinity Academy Performing Art," 150 Washington St. , Providence RI 2903.0 "
360003804346,http://www.tapestryschool.org/,0,TAPESTRY CHARTER SCHOOL," 65 GREAT ARROW AVE , BUFFALO NY 14216.0 "
40031003180,http://www.taylion.com/,0,Taylion Virtual Academy of Arizona - Closed,"4744 W. Grovers, Glendale, AZ 85308"
60171013723,http://www.taylionhighdesert.com/,0,Taylion High Desert Academy/Adelanto," 11336 Bartlett Ave. #9 , Adelanto CA 92301.0 "
260097508190,http://www.taylorinternationalacademy.com/,0,Taylor International Academy," 26555 Franklin Road , Southfield MI 48034.0 "
260106108531,http://www.taylorprephs.com/,0,Taylor Preparatory High School," 9540 Telegraph Rd , Taylor MI 48180.0 "
360011005651,http://www.tbcsc.org/,0,BRONX CHARTER SCHOOL FOR CHILDREN (THE)," 388 WILLIS AVE , BRONX NY 10454.0 "
80192006447,http://www.tcatitans.org/,0,TCA COLLEGE PATHWAYS," 12201 CROSS PEAK VIEW , COLORADO SPRINGS CO 80921.0 "
80192001592,http://www.tcatitans.org/,0,THE CLASSICAL ACADEMY CHARTER," 975 STOUT ROAD , COLORADO SPRINGS CO 80921.0 "
80192001943,http://www.tcatitans.org/,0,THE CLASSICAL ACADEMY HIGH SCHOOL," 975 STOUT ROAD , COLORADO SPRINGS CO 80921.0 "
80192001931,http://www.tcatitans.org/,0,THE CLASSICAL ACADEMY MIDDLE SCHOOL," 975 STOUT ROAD , COLORADO SPRINGS CO 80921.0 "
80606006637,http://www.tcbacademy.org/,0,CAREER BUILDING ACADEMY," 410 TIAJUANA , COLORADO SPRINGS CO 80909.0 "
340001500259,http://www.tccsnj.org/,0,Teaneck Community Charter School," 563 CHESTNUT AVENUE , TEANECK NJ 7666.0 "
40025502075,http://www.tcdcharterschool.com/,0,Tucson Country Day School," 9239 E. Wrightstown Road , Tucson AZ 85715.0 "
160001500892,http://www.tceagles.com/,0,TAYLORS CROSSING CHARTER SCHOOL," 1445 NORTH WOOD RIVER DRIVE , IDAHO FALLS ID 83401.0 "
270026203578,http://www.tcgis.org/,0,TWIN CITIES GERMAN IMMERSION CHRTR," 1031 COMO AVENUE , SAINT PAUL MN 55103.0 "
69104508660,http://www.tcoe.org/LaSierra/,0,La Sierra High," 1735 E. Houston Ave. , Visalia CA 93292.0 "
69104512387,http://www.tcoe.org/UPHS/,0,University Preparatory High," 915 S. Mooney Blvd. Mariposa Bldg. , Visalia CA 93277.0 "
69104414031,http://www.tcoek12.org/,0,Mountain Academy Charter," 201 Memorial Dr. , Weaverville CA 96093.0 "
390007203360,http://www.tcpworldacademy.us/,0,T.C.P. World Academy," 6000 Ridge Ave , Cincinnati OH 45213.0 "
270024103341,http://www.team.k12.mn.us/,0,TEAM ACADEMY," 220 17TH AVE NE , WASECA MN 56093.0 "
340072703029,http://www.teccsjc.org/,0,The Ethical Community Charter School," 95 Broadway , JERSEY CITY NJ 7306.0 "
480008212149,http://www.teetertottervillage.org/,0,VILLAGE AT SOUTH PARK,"9133 SCOTT ST, HOUSTON, TX 77051"
480013912365,http://www.tekoacharterschool.org/,1,TEKOA ACADEMY OF ACCELERATED STUDIES," 327 THOMAS BLVD , PORT ARTHUR TX 77640.0 "
480013912285,http://www.tekoacharterschool.org/,1,TEKOA ACADEMY OF ACCELERATED STUDIES," 327 THOMAS BLVD , PORT ARTHUR TX 77640.0 "
480013908309,http://www.tekoacharterschool.org/,1,TEKOA ACADEMY OF ACCELERATED STUDIES," 326 THOMAS BLVD , PORT ARTHUR TX 77640.0 "
480013912116,http://www.tekoacharterschool.org/,1,TEKOA ACADEMY OF ACCELERATED STUDIES - ORANGE," 1704 14TH ST , ORANGE TX 77630.0 "
69104310699,http://www.telacademy.org/,0,Tehama eLearning Academy," 715 Jackson St. Ste. B , Red Bluff CA 96080.0 "
40079102963,http://www.teleosprep.org/,0,Great Hearts Academies - Teleos Prep," 1401 E. Jefferson , Phoenix AZ 85034.0 "
60002808564,http://www.temeculaprep.com/,0,Temecula Preparatory," 35777 Abelia St. , Winchester CA 92596.0 "
40007000831,http://www.tempeprep.org/,1,Tempe Preparatory Academy," 1251 E. Southern Ave , Tempe AZ 85283.0 "
40076102947,http://www.tempeprep.org/,1,Tempe Preparatory Junior Academy," 1251 E. Southern Avenue , Tempe AZ 85282.0 "
360095206000,http://www.tepcharter.org/,0,THE EQUITY PROJECT CHARTER SCHOOL," 549 AUDUBON AVE-TRAILER 30 , NEW YORK NY 10040.0 "
480006608057,http://www.texasempowerment.org/,1,TEXAS EMPOWERMENT ACADEMY," 3613 BLUESTEIN DR , AUSTIN TX 78721.0 "
480006612411,http://www.texasempowerment.org/,1,TEXAS EMPOWERMENT ACADEMY EL," 6414 N HAMPTON , AUSTIN TX 78723.0 "
480140913213,http://www.texasleadership.net/,0,TEXAS LEADERSHIP OF ABILENE," 1840 N 8TH ST , ABILENE TX 79603.0 "
480140913171,http://www.texasleadershiparlington.com/,0,TEXAS LEADERSHIP OF ARLINGTON," 2001 BROWN BLVD , ARLINGTON TX 76006.0 "
480140912979,http://www.texasleadershipmidland.com/,0,TEXAS LEADERSHIP OF MIDLAND," 3300 THOMAS AVE , MIDLAND TX 79703.0 "
480019408645,http://www.texasprep.us/,0,TEXAS PREPARATORY SCHOOL," 400 UHLAND RD NO 2 , SAN MARCOS TX 78666.0 "
480006208698,http://www.texastribune.org/public-ed/explore/school-of-excellence-in-education-c/dr-james-l-burch-intermediate-school-c/,,DR JAMES L BURCH INT,"5703 BLANCO RD , SAN ANTONIO TX 78216.0"
180002501807,http://www.theabowmanacademy.org/,0,Thea Bowman Leadership Academy," 975 W 6th Ave , Gary IN 46402.0 "
160001400891,http://www.theacademyarc.com/,0,CONNOR ACADEMY," 1295 ALPINE AVENUE , CHUBBUCK ID 83202.0 "
80002000727,http://www.theacademyk12.org/,0,ACADEMY OF CHARTER SCHOOLS," 11800 LOWELL BLVD , WESTMINSTER CO 80031.0 "
450249001585,http://www.theacademyofhope.org/,0,Academy of Hope Charter," 3521 Juniper Bay Road , Conway SC 29527.0 "
360111906495,http://www.theamericandreamschool.org/,0,AMERICAN DREAM CHARTER SCHOOL," 510 E 141ST ST-4TH FL , BRONX NY 10454.0 "
350012601070,http://www.theaskacademy.org/,0,THE ASK ACADEMY," 4311 SARA RD SE , RIO RANCHO NM 87124.0 "
390011704155,http://www.theautismacademy.org/,0,The Autism Academy Of Learning," 110 Arco Dr , Toledo OH 43607.0 "
270030904261,http://www.thebestacademy.org/,1,Best Academy East at Olson," 1300 OLSON MEMORIAL HWY , GOLDEN VALLEY MN 55411.0 "
270030904773,http://www.thebestacademy.org/,1,Best Academy K-8 at Penn," 2131 12TH AVENUE NORTH , MINNEAPOLIS MN 55411.0 "
290060903262,http://www.thebiomeschool.org,0,THE BIOME," 4471 OLIVE STREET , ST. LOUIS MO 63108.0 "
480008608128,http://www.thebrazosschool.org/,1,BRAZOS SCHOOL FOR INQUIRY AND CREATIVITY BRYAN/COL," 410 BETHEL LN , BRYAN TX 77802.0 "
480008610463,http://www.thebrazosschool.org/,1,BRAZOS SCHOOL FOR INQUIRY AND CREATIVITY PINEMONT," 1102 PINEMONT STE P , HOUSTON TX 77018.0 "
480008610461,http://www.thebrazosschool.org/,1,BRAZOS SCHOOL FOR INQUIRY AND CREATIVITY TIDWELL," 1055 W TIDWELL RD , HOUSTON TX 77091.0 "
390058605078,http://www.thecharlesschool.org/,0,Charles School at Ohio Dominican University," 1270 Brentnell Ave , Columbus OH 43219.0 "
120192003939,http://www.thechilesacademy.com/,0,THE CHILES ACADEMY," 868 GEORGE W ENGRAM BLVD , DAYTONA BEACH FL 32114.0 "
80615000632,http://www.theconnectschool.net/,0,THE CONNECT CHARTER SCHOOL," 104 WEST 7TH , PUEBLO CO 81003.0 "
260017301042,http://www.thedearbornacademy.org/,0,The Dearborn Academy," 19310 FORD RD , DEARBORN MI 48128.0 "
370035403319,http://www.theexpeditionschool.com/,0,The Expedition School," 437 Dimmocks Mill Rd Ste 33 , Hillsborough NC 27278.0 "
330329800713,http://www.thefoundersacademy.org/,1,The Founders Academy Charter School (E)," 5 Perimeter Rd , Manchester NH 3103.0 "
330329800717,http://www.thefoundersacademy.org/,1,The Founders Academy Charter School (H)," 5 Perimeter Rd , Manchester NH 3103.0 "
340075703223,http://www.thefreireschool.org/,0,Paulo Freire Charter School," 28 Burnet Street , Newark NJ 7102.0 "
62958010531,http://www.thegcs.org/,0,Guidance Charter," 37230 37th St. E. , Palmdale CA 93550.0 "
130174004142,http://www.theglobeacademy.org/,0,GLOBE Academy Charter School I," 2225 Heritage Dr NE , Atlanta GA 30345.0 "
390008003428,http://www.thegrahamschool.org/,0,Graham School The," 3950 Indianola Ave , Columbus OH 43214.0 "
240009001571,http://www.thegreenschoolofbaltimore.org/,0,The Green School," 2851 Kentucky Avenue , Baltimore MD 21213.0 "
63207008292,http://www.thegroveschool.org/,0,Grove," 200 Nevada St. , Redlands CA 92373.0 "
370035203284,http://www.theidylschool.org/,0,The Institute Development Young Leaders," 1305 W. Club Blvd. , Durham NC 27705.0 "
410000901784,http://www.theivyschool.org/,0,The Ivy School," 4212 NE Prescott St , Portland OR 97218.0 "
340075203186,http://www.thekingdomcharter.org/,0,The Kingdom Charter School of Leadership," 121 West Church Street , Blackwood NJ 8012.0 "
420004400406,http://www.thelaboratorycharterschool.com/,0,Laboratory CS," Administrative Office 5901 Woodbine Avenue , Philadelphia PA 19131.0 "
480141812485,http://www.thelawsonacademy.org/,0,THE LAWSON ACADEMY," 5052 SCOTT ST , HOUSTON TX 77004.0 "
440000600326,http://www.thelearningcommunity.com/,0,The Learning Community," 21 Lincoln Avenue , Central Falls RI 2863.0 "
410882004188,http://www.thelighthouseschool.org/,1,Lighthouse Charter School,"1500 16th St, North Bend, OR 97459"
410366004188,http://www.thelighthouseschool.org/,1,Lighthouse Charter School," 62858 HWY 101 , Coos Bay OR 97420.0 "
490016501439,http://www.themanaacademy.org/,0,MANA ACADEMY CHARTER SCHOOL," 2355 S TECHNOLOGY DRIVE , WEST VALLEY CITY UT 84119.0 "
270037304602,http://www.themasteryschool.org/,0,MASTERY SCHOOL," 4021 THOMAS AVENUE NORTH , MINNEAPOLIS MN 55412.0 "
260016401005,http://www.themiddlecollege.org/,0,Washtenaw Technical Middle College," 4800 EAST HURON RIVER DR , ANN ARBOR MI 48105.0 "
240009000883,http://www.themidtownacademy.com/,0,Midtown Academy," 1398 Mt Royal Ave , Baltimore MD 21217.0 "
40012601620,http://www.themontessorischoolhouse.com/,0,Montessori Schoolhouse," 1301 E. Ft. Lowell Road , Tucson AZ 85719.0 "
370008502458,http://www.themountaincommunityschool.com/,0,The Mountain Community Sch," 613 Glover Street , Hendersonville NC 28792.0 "
370034303289,http://www.thencla.org/,0,The North Carolina Leadership Academy," 4353 High Point Rd , Kernersville NC 27284.0 "
220018802340,http://www.thenetnola.org/,0,The NET Charter High School," 1614 Oretha Castle Haley Blvd , New Orleans LA 70113.0 "
250002900545,http://www.thenhcs.org/,0,Neighborhood House Charter School," 21 Queen Street , Dorchester MA 2122.0 "
250003800581,http://www.theparkerschool.org/,0,Francis W. Parker Charter Essential School," 49 Antietam St , Devens MA 1434.0 "
40036703531,http://www.thepartnership.us/,0,Pima Prevention Partnership-Tucson," 924 N Alvernon Way , Tucson AZ 85711.0 "
40036702303,http://www.thepartnership.us/index.cfm?pID=6042,0,Pima Partnership School  The," 1346 North Stone Avenue , Tucson AZ 85705.0 "
40062502157,http://www.thepinnacleweb.org/directory/faculty,0,Pinnacle Charter High School," 2055 N. Grand Ave , Nogales AZ 85621.0 "
370032503265,http://www.thepointcollegeprep.org/,0,College Prep and Leadership Academy," 5700 Riverdale Drive , Jamestown NC 27282.0 "
180008302446,http://www.theprojectschool.org/,0,The Bloomington Project School," 349 S Walnut St , Bloomington IN 47401.0 "
60013611207,http://www.thesae.k12.ca.us/,0,School of Arts and Enterprise," 295 N. Garey Ave. , Pomona CA 91767.0 "
220060002321,http://www.thesccs.org/,0,Slaughter Community Charter School," 2944 Highway 412 West , Slaughter LA 70777.0 "
390156705827,http://www.thesteelacademy.org/,0,Steel Academy," 1570 Creighton Ave , Akron OH 44310.0 "
370008902472,http://www.thesugarcreek.org/,0,Sugar Creek Charter," 4101 N Tryon Street , Charlotte NC 28206.0 "
360015005825,http://www.theuftcharterschool.org/,0,UFT CHARTER SCHOOL," 800 VAN SICLEN , BROOKLYN NY 11207.0 "
60000113811,http://www.thevalleyacademy.net/,,ACADEMY OF ARTS AND SCIENCES: LOS ANGELES (9-12),"17500 Burbank Blvd. , Encino CA 91361.0"
80294001326,http://www.thevanguardschool.com/,1,THE VANGUARD SCHOOL (ELEMENTARY)," 1832 SOUTH WAHSATCH , COLORADO SPRINGS CO 80906.0 "
80294006370,http://www.thevanguardschool.com/,1,THE VANGUARD SCHOOL (HIGH)," 1832 SOUTH WAHSATCH , COLORADO SPRINGS CO 80906.0 "
80294006402,http://www.thevanguardschool.com/,1,THE VANGUARD SCHOOL (MIDDLE)," 1832 SOUTH WAHSATCH , COLORADO SPRINGS CO 80906.0 "
160015701018,http://www.thevillagecharterschool.org/,0,THE VILLAGE CHARTER SCHOOL," 219 N ROOSEVELT , BOISE ID 83706.0 "
420007200507,http://www.thewakishaway.com/,0,Wakisha CS," 900 W Jefferson Street , Philadelphia PA 19122.0 "
260018501065,http://www.thewcaa.org/,0,William C. Abney Academy Elementary," 1435 FULTON ST E , GRAND RAPIDS MI 49503.0 "
260018508256,http://www.thewcaa.org/middle-school,0,William C. Abney Academy - Middle School," 256 Alger Street , Grand Rapids MI 49507.0 "
480023512160,http://www.thewilliamshouse.org/,1,WILLIAMS HOUSE,"108 E MAIN ST, LOMETA, TX 76853"
480005313326,http://www.thewilliamshouse.org/,1,WILLIAMS HOUSE," 108 E MAIN ST , LOMETA TX 76853.0 "
130489002342,http://www.thomas.k12.ga.us/3/Home,0,Bishop Hall Charter School," 200 N Pinetree Blvd , Thomasville GA 31792.0 "
100001000079,http://www.thomasedison.charter.k12.de.us/,0,Edison (Thomas A.) Charter School," 2200 North Locust Street , Wilmington DE 19802.0 "
260096607970,http://www.threelakesacademy.com/,0,Three Lakes Academy," W17540 MAIN ST , CURTIS MI 49820.0 "
260028801653,http://www.threeoaksschool.com/,0,Three Oaks Public School Academy," 1212 KINGSLEY ST , MUSKEGON MI 49442.0 "
60142912498,http://www.thriveps.org/,,THRIVE PUBLIC,"4260 54th St. , San Diego CA 92115.0"
60142914021,http://www.thriveps.org/,0,Thrive Public," 4260 54th St. , San Diego CA 92115.0 "
110003400249,http://www.thurgoodmarshallacademy.org/,0,Thurgood Marshall Academy PCS," 2427 ML King Jr Ave SE , Washington DC 20020.0 "
420013600874,http://www.tidioutecharter.com/,0,Tidioute Community CS," 241 Main St , Tidioute PA 16351.0 "
350012401068,http://www.tierraadentronm.org/,0,TIERRA ADENTRO," 1511 CENTRAL AVE NE , ALBUQUERQUE NM 87106.0 "
63429008627,http://www.tierralindaschool.org/,0,Tierra Linda Middle," 750 Dartmouth Ave. , San Carlos CA 94070.0 "
62199011260,http://www.tierrapacifica.org/,0,Tierra Pacifica Charter," 986 Bostwick Ln. , Santa Cruz CA 95062.0 "
260017801047,http://www.timbuktuacademy.org/,0,Timbuktu Academy," 10800 EAST CANFIELD ST , DETROIT MI 48214.0 "
440090000157,http://www.times2.org/,0,Times2 Academy," 50 Fillmore Street , Providence RI 2908.0 "
490001600830,http://www.timpacademy.org/,0,TIMPANOGOS ACADEMY," 70 S 100 E , LINDON UT 84042.0 "
180004502137,http://www.tindley.org/,,CHARLES A TINDLEY ACCELERATED SCH,"3960 Meadows Dr , Indianapolis IN 46205.0"
260103608745,http://www.tipton-academy.org/,1,Tipton Academy - 4-7," 29205 Florence , Garden City MI 48135.0 "
260103608432,http://www.tipton-academy.org/,1,Tipton Academy - PK-3," 1615 Belton St , Garden City MI 48135.0 "
390006503248,http://www.tisonline.org/,0,Intergenerational School The," 11327 Shaker Blvd Ste 200 E. , Cleveland OH 44104.0 "
160060000839,http://www.tjcs.org/,0,THOMAS JEFFERSON CHARTER," 1209 ADAM SMITH AVE , CALDWELL ID 83605.0 "
480140912357,http://www.tlca-sa.com/,0,TLC ACADEMY," 5687 MELROSE , SAN ANGELO TX 76901.0 "
40002800528,http://www.tlctigers.com/,0,Triumphant Learning Center," 201 E. Main Street , Safford AZ 85546.0 "
350013500929,http://www.tmesnm.com/,0,MONTESSORI ELEMENTARY SCHOOL," 1730 MONTANO BLVD NW , ALBUQUERQUE NM 87107.0 "
370032403259,http://www.tmsacademy.org/,0,Triangle Math and Science Academy," 312 Gregson Dr. , Cary NC 27511.0 "
370031503031,http://www.tmsacharter.org/,0,Triad Math and Science Academy," 700 Creek Ridge Rd , Greensboro NC 27406.0 "
360109206415,http://www.tnaacs.org/,0,NEW AMERICAN ACADEMY CHARTER SCHOOL (THE)," 9301 AVE B , BROOKLYN NY 11236.0 "
120039008409,http://www.tnclassical.org/,0,TRUE NORTH CLASSICAL ACADEMY," 9393 SW 72ND ST , MIAMI FL 33173.0 "
60962011336,http://www.todaysfreshstart.org/,0,Today's Fresh Start-Compton," 4476 Crenshaw Blvd. , Los Angeles CA 90043.0 "
290002802749,http://www.tolbertacademy.org/,0,LEE A. TOLBERT COM. ACADEMY," 3400 PASEO BLVD , KANSAS CITY MO 64109.0 "
390156305833,http://www.toledosmart.org/,0,Toledo SMART Elementary School," 1850 Airport Hwy , Toledo OH 43609.0 "
551491003028,http://www.tomah.k12.wi.us/buildingform.aspx?buildingid=4,0,Tomah Area Montessori School," 1720  Academy Ave , Tomah WI 54660.0 "
20015000523,http://www.tongassschool.org/,0,Tongass School of Arts and Sciences Charter School," 410 Schoenbar Road , Ketchikan AK 99901.0 "
62271003401,http://www.topangaelementary.org/,0,Topanga Elementary Charter," 22075 Topanga Sch Rd. , Topanga CA 90290.0 "
62271003402,http://www.topekadrive.com/,0,Topeka Charter School For Advanced Studies," 9815 Topeka Dr. , Northridge CA 91324.0 "
120087008387,http://www.townandcountryhs.com,0,TOWN & COUNTRY HIGH SCHOOL," 7555 W WATERS AVE , TAMPA FL 33615.0 "
390145005693,http://www.townsendcs.org/,0,Townsend North Community School," 207 Lowell St , Castalia OH 44824.0 "
390005303054,http://www.towpathtrailhigh.org/,0,Towpath Trail High School," 275 W Market St , Akron OH 44303.0 "
62958013029,http://www.tpaa.org/,0,Palmdale Aerospace Academy," 38060 20th St. E. , Palmdale CA 93550.0 "
80002001998,http://www.tpaak.org/,0,T.R. PAUL ACADEMY OF ARTS & KNOWLEDGE," 4512 MCMURRAY , FT COLLINS CO 80525.0 "
64119011970,http://www.tradetechhigh.org/,0,North County Trade Tech High," 1126 N. Melrose Dr. Ste. 301 , Vista CA 92083.0 "
61407012818,http://www.trcschool.org/,0,Three Rivers Charter," 1211 Del Mar Dr. , Fort Bragg CA 95437.0 "
390011804148,http://www.treca.org/,0,Treca Digital Academy," 100 Executive Dr , Marion OH 43302.0 "
64030008521,http://www.treeoflifeschool.net/,0,Tree of Life Charter," 241 Ford Rd. , Ukiah CA 95482.0 "
480006808023,http://www.treetops.org/,0,TREETOPS SCHOOL INTERNATIONAL," 12500 S PIPELINE RD , EULESS TX 76040.0 "
270034504666,http://www.treknorth.org/,1,TREK NORTH MIDDLE SCHOOL," 2400 PINE RIDGE AVE NW , BEMIDJI MN 56601.0 "
270034504166,http://www.treknorth.org/,1,TREKNORTH HIGH SCHOOL," 2400 PINE RIDGE AVENUE NW , BEMIDJI MN 56601.0 "
40021101975,http://www.tricityprep.org/,0,Tri-City College Prep High School," 5522 Side Road , Prescott AZ 86301.0 "
480144513193,http://www.triea.org/,0,TRINITY ENVIRONMENTAL ACADEMY," 3837 SIMPSON STUART RD , DALLAS TX 75241.0 "
260027701477,http://www.trilliumacademy.us/,0,Trillium Academy," 15740 RACHO BLVD , TAYLOR MI 48180.0 "
411004004190,http://www.trilliumcharterschool.org/,0,Trillium," 5420 N Interstate Ave , Portland OR 97217.0 "
480009208163,http://www.trinitybasin.net/,0,TRINITY BASIN PREPARATORY," 808 N EWING AVE , DALLAS TX 75203.0 "
480025910532,http://www.trinitycharterschools.org/,0,TRINITY CHARTER SCHOOL," 5638 KINGSLAND BLVD , KATY TX 77494.0 "
480025910529,http://www.trinitycharterschools.org/,1,TRINITY CHARTER SCHOOL," 650 SCARBOROUGH RD , CANYON LAKE TX 78133.0 "
480025913143,http://www.trinitycharterschools.org/our-schools/bokenkamp-campus/,0,BOKENKAMP," 5517 S ALAMEDA , CORPUS CHRISTI TX 78412.0 "
120087004167,http://www.trinitysfc.org/,0,TRINITY SCHOOL FOR CHILDREN," 2402 W OSBORNE AVE , TAMPA FL 33603.0 "
270023502689,http://www.triowolfcreek.com/,0,TRIO WOLF CREEK DISTANCE LEARNING," 10363 LIBERTY LN , CHISAGO CITY MN 55013.0 "
60528012941,http://www.triviumcharter.org/,0,Trivium Charter," 4949 Foxen Canyon Rd. , Santa Maria CA 93454.0 "
40085103271,http://www.triviumprep.org/,0,Great Hearts Academies - Trivium Prep," 2001 N. Bullard Ave. , Goodyear AZ 85395.0 "
551512003037,http://www.trschools.k12.wi.us/lighthouse/,0,Lighthouse Learning Academy," 4521 Lincoln Ave , Two Rivers WI 54241.0 "
63877012628,http://www.truckeecharterschool.org/,0,Sierra Expeditionary Learning," 11603 Donner Pass Rd. , Truckee CA 96161.0 "
390005603084,http://www.ts4arts.org/,0,Toledo School For The Arts," 333 14th St , Toledo OH 43604.0 "
390156805832,http://www.tsquaredacademy.com/,0,T2 Honors Academy," 18450 S Miles Rd , Warrensville Heights OH 44128.0 "
40087403349,http://www.tucsoncollegiateprep.org/,0,Tucson Collegiate Prep," 40 W. Fort Lowell , Tucson AZ 85705.0 "
400079202822,http://www.tulsahonoracademy.org/,0,TULSA HONOR ACADEMY CHARTER," 2525 S  101st E  Ave , Tulsa OK 74129.0 "
400076902742,http://www.tulsalegacy.org/,0,TULSA LEGACY CHARTER SCHL INC," 105 East 63rd Street North , Tulsa OK 74126.0 "
120018007311,http://www.turneracademy.com/,0,HENRY MCNEAL TURNER LEARNING ACADEMY," 2201 SW 42ND AVE , WEST PARK FL 33023.0 "
350017130008,http://www.turquoisetrailcharterschool.org/,0,TURQUOISE TRAIL CHARTER SCHOOL," 13A SAN MARCOS LOOP , SANTA FE NM 87508.0 "
120180004452,http://www.tvcs.org/,0,VILLAGES CHARTER SCHOOL," 251 BUFFALO TRL , THE VILLAGES FL 32162.0 "
270016603034,http://www.twincitiesacademy.org/,,TWIN CITIES ACADEMY,"835 E 5TH ST , SAINT PAUL MN 55106.0"
270018803141,http://www.twincitiesinternationalschool.org/,0,TWIN CITIES INTERNATIONAL ELEM SCH," 277 12TH AVE N , MINNEAPOLIS MN 55401.0 "
80537001572,http://www.twinpeakscharter.org/,0,TWIN PEAKS CHARTER ACADEMY," 340 SOUTH SUNSET STREET , LONGMONT CO 80501.0 "
69102311877,http://www.twinridgeshomestudy.org/,0,Twin Ridges Home Study Charter," 111 New Mohawk Rd. , Nevada City CA 95959.0 "
64347011519,http://www.twinriverscharterschool.org/,0,Twin Rivers Charter," 2510 Live Oak Blvd , Yuba City CA 95991.0 "
370013802808,http://www.tworiverscommunityschool.net/,0,Two Rivers Community School," 1018 Archie Carroll Road , Boone NC 28607.0 "
80002006635,http://www.tworiverscs.org/,0,TWO RIVERS COMMUNITY SCHOOL," 195 CENTER DRIVE , GLENWOOD SPRINGS CO 81601.0 "
110004500498,http://www.tworiverspcs.org/,0,Two Rivers PCS Young," 820 26th St NE , Washington DC 20002.0 "
480016312859,http://www.tylerclassical.com/,0,TYLER CLASSICAL ACADEMY," 3105 UNIVERSITY BLVD , TYLER TX 75701.0 "
270039304758,http://www.uacsmn.org/,0,UNIVERSAL ACADEMY CHARTER SCHOOL," 1745 UNIVERSITY AVE W , SAINT PAUL MN 55104.0 "
360108406447,http://www.uascs.org/,0,UTICA ACADEMY OF SCIENCE CHARTER SCHOOL," 1214 LINCOLN AVE , UTICA NY 13502.0 "
490002001106,http://www.ucas-edu.net/,0,UTAH COUNTY ACADEMY OF SCIENCE (UCAS)," 940 W 800 S , OREM UT 84058.0 "
170993003542,http://www.uchicagocharter.org/page.cfm?p=519,0,Univ of Chicago Charter Schools," 1313 E 60th St , Chicago IL 60637.0 "
370036703327,http://www.ucsnc.org/,0,United Community School," 1406 Suther Road , Charlotte NC 28213.0 "
170993003555,http://www.ucsnschools.org/,0,UNO Academy Charter Schools," 954 W Washingtn Bd , Chicago IL 60607.0 "
340008300573,http://www.ucteams.org/,0,Union County TEAMS Charter School," 515  517 WEST FOURTH STREET , PLAINFIELD NJ 7060.0 "
360106506342,http://www.udteam.org/,0,URBAN DOVE TEAM CHARTER SCHOOL," 600 LAFAYETTE AVE , BROOKLYN NY 11216.0 "
480003107619,http://www.uh.edu/charter-school/,0,UNIV OF HOUSTON CHARTER SCH-TECH," 3855 HOLMAN ST MELCHER GYM 100 , HOUSTON TX 77204.0 "
